Ensembl ID	Clone_based_ensembl_transcript ID
ENSG00000225870	RP11-551M15.1-001
ENSG00000225871	RP11-495P10.10-001
ENSG00000225872	AC002398.5-001
ENSG00000225872	AC002398.5-002
ENSG00000225872	AC002398.5-003
ENSG00000225873	RP11-101C21.1-001
ENSG00000225876	AC024067.1-001
ENSG00000225877	AC004603.4-001
ENSG00000225878	AC019060.1-001
ENSG00000225879	RP3-495K2.3-001
ENSG00000225881	AC009365.4-001
ENSG00000225882	RP3-410B11.1-001
ENSG00000225883	RP11-574E24.2-001
ENSG00000225884	AC098872.3-001
ENSG00000225885	AC023590.1-001
ENSG00000225885	AC023590.1-002
ENSG00000225885	AC023590.1-003
ENSG00000225885	AC023590.1-004
ENSG00000225885	AC023590.1-005
ENSG00000225886	RP11-288L9.4-001
ENSG00000225888	XXbac-BPG27H4.8-001
ENSG00000225889	AC074289.1-001
ENSG00000225889	AC074289.1-002
ENSG00000225889	AC074289.1-003
ENSG00000225889	AC074289.1-004
ENSG00000225889	AC074289.1-005
ENSG00000225889	AC074289.1-006
ENSG00000225891	RP3-476K8.3-001
ENSG00000225892	RP11-384K6.2-001
ENSG00000225893	RP11-6J24.3-001
ENSG00000225895	AC024183.2-001
ENSG00000225896	AC007742.3-001
ENSG00000225898	AC002075.3-001
ENSG00000225900	AC019171.4-001
ENSG00000225901	RP11-117O7.1-001
ENSG00000225903	RP1-144F13.3-001
ENSG00000225904	RP11-357J22.2-001
ENSG00000225905	RP4-758J18.7-001
ENSG00000225906	AP000949.1-001
ENSG00000225907	RP11-112E16.1-001
ENSG00000225911	AC009310.1-001
ENSG00000225912	RP13-258O15.1-001
ENSG00000225913	RP11-57C13.6-002
ENSG00000225914	XXbac-BPG154L12.4-001
ENSG00000225916	AC007879.4-001
ENSG00000225918	AC073331.2-001
ENSG00000225919	RP11-66A2.1-001
ENSG00000225920	RP11-135J2.2-001
ENSG00000225922	RP11-57G10.1-001
ENSG00000225923	RP4-736I12.1-001
ENSG00000225924	RP1-111D6.2-001
ENSG00000225925	RP13-313G19.2-001
ENSG00000225929	AC000036.4-001
ENSG00000225930	AC026150.5-001
ENSG00000225931	RP3-395M20.7-001
ENSG00000225933	AC133965.1-001
ENSG00000225934	RP4-566D2.1-001
ENSG00000225935	AC078937.5-001
ENSG00000225936	RP11-501J20.5-001
ENSG00000225938	RP4-575N6.4-001
ENSG00000225939	XXbac-BPG248L24.10-001
ENSG00000225940	AC022431.2-001
ENSG00000225940	AC022431.2-201
ENSG00000225942	AC093326.2-001
ENSG00000225943	AC016907.2-001
ENSG00000225944	RP11-488P11.1-001
ENSG00000225945	RP3-441A12.1-001
ENSG00000225947	RP11-313E4.1-001
ENSG00000225948	RP11-554I8.1-001
ENSG00000225949	RP3-358H7.1-001
ENSG00000225951	RP11-339B21.9-001
ENSG00000225952	RP11-69E9.1-001
ENSG00000225956	RP5-1077I2.3-001
ENSG00000225957	CTD-2267G17.2-001
ENSG00000225959	RP11-521C10.2-001
ENSG00000225960	RP11-360A18.1-001
ENSG00000225962	RP11-459A10.2-001
ENSG00000225963	AC009950.2-001
ENSG00000225963	AC009950.2-002
ENSG00000225963	AC009950.2-003
ENSG00000225963	AC009950.2-004
ENSG00000225963	AC009950.2-005
ENSG00000225963	AC009950.2-006
ENSG00000225964	AC017076.5-001
ENSG00000225964	AC017076.5-002
ENSG00000225965	RP11-508N22.6-001
ENSG00000225970	RP3-526F5.2-001
ENSG00000225971	CTA-85E5.6-001
ENSG00000225972	RP5-857K21.9-001
ENSG00000225973	RP11-139H15.1-001
ENSG00000225973	RP11-139H15.1-002
ENSG00000225973	RP11-139H15.1-003
ENSG00000225974	AC005550.5-001
ENSG00000225975	AC074138.3-001
ENSG00000225975	AC074138.3-002
ENSG00000225975	AC074138.3-003
ENSG00000225976	RP11-192N10.2-001
ENSG00000225979	AC010746.3-001
ENSG00000225981	AC102953.4-001
ENSG00000225982	RP11-538D16.3-001
ENSG00000225984	RP11-108F13.3-001
ENSG00000225986	RP3-340N1.5-001
ENSG00000225988	RP5-1119D9.4-001
ENSG00000225990	RP11-40H20.3-001
ENSG00000225991	RP11-731I19.1-001
ENSG00000225999	RP11-12G12.3-001
ENSG00000226002	RP11-460N20.5-001
ENSG00000226003	RP11-312J18.3-001
ENSG00000226004	RP11-10J5.1-001
ENSG00000226005	RP11-464C19.3-001
ENSG00000226007	RP11-211N8.2-001
ENSG00000226007	RP11-211N8.2-002
ENSG00000226007	RP11-211N8.2-003
ENSG00000226008	AC073135.7-001
ENSG00000226009	RP11-190J1.10-001
ENSG00000226010	RP11-403E24.1-001
ENSG00000226011	AC095381.1-001
ENSG00000226012	AP001434.2-001
ENSG00000226013	RP5-1099E6.2-001
ENSG00000226014	RP11-467I20.4-001
ENSG00000226016	RP11-218D6.2-001
ENSG00000226017	RP11-129B22.7-001
ENSG00000226020	RP11-149F8.8-001
ENSG00000226022	AC026167.1-001
ENSG00000226024	RP4-742C19.9-001
ENSG00000226026	RP11-57H12.3-001
ENSG00000226026	RP11-57H12.3-002
ENSG00000226029	RP4-798A10.2-001
ENSG00000226032	RP1-111C20.3-001
ENSG00000226036	RP11-338C15.2-001
ENSG00000226037	RP11-114G1.2-001
ENSG00000226040	AC005740.3-001
ENSG00000226041	AC010745.1-001
ENSG00000226042	AC021107.2-001
ENSG00000226043	AP000705.7-001
ENSG00000226045	AC009274.6-001
ENSG00000226046	AC007316.3-001
ENSG00000226047	RP11-196I18.4-001
ENSG00000226048	RP1-71L16.3-001
ENSG00000226051	RP11-399K21.6-001
ENSG00000226051	RP11-399K21.6-002
ENSG00000226051	RP11-399K21.6-003
ENSG00000226051	RP11-399K21.6-004
ENSG00000226051	RP11-399K21.6-005
ENSG00000226051	RP11-399K21.6-006
ENSG00000226051	RP11-399K21.6-007
ENSG00000226053	RP5-1070A16.1-001
ENSG00000226054	AP000689.3-001
ENSG00000226055	RP11-3J10.5-001
ENSG00000226056	RP11-522L3.7-001
ENSG00000226057	RP11-442J17.4-001
ENSG00000226057	RP11-442J17.4-002
ENSG00000226058	AC092570.1-001
ENSG00000226061	AC006987.8-001
ENSG00000226063	AC009531.2-001
ENSG00000226064	RP1-231L4.2-001
ENSG00000226065	AC108938.2-001
ENSG00000226066	AC009541.1-001
ENSG00000226067	CH17-118O6.2-001
ENSG00000226067	CH17-118O6.2-002
ENSG00000226067	CH17-118O6.2-003
ENSG00000226067	CH17-118O6.2-004
ENSG00000226067	CH17-118O6.2-005
ENSG00000226068	RP11-168F24.2-001
ENSG00000226070	RP11-552E20.4-001
ENSG00000226072	AC016772.4-001
ENSG00000226074	AC134594.3-001
ENSG00000226074	AC134594.3-002
ENSG00000226075	RP5-905H7.2-001
ENSG00000226078	RP11-205K6.2-001
ENSG00000226079	RP3-399L15.2-001
ENSG00000226080	RP11-345J13.1-001
ENSG00000226081	RP13-140E4.2-001
ENSG00000226082	RP11-24H1.1-001
ENSG00000226083	RP11-110H10.2-001
ENSG00000226083	RP11-110H10.2-002
ENSG00000226084	RP4-706A16.3-001
ENSG00000226085	RP3-370M22.6-001
ENSG00000226086	RP11-508N22.4-001
ENSG00000226087	AC106869.2-001
ENSG00000226087	AC106869.2-002
ENSG00000226088	RP11-180O5.2-001
ENSG00000226089	RP1-300G12.2-001
ENSG00000226089	RP1-300G12.2-003
ENSG00000226091	RP11-90D4.2-001
ENSG00000226091	RP11-90D4.2-002
ENSG00000226091	RP11-90D4.2-003
ENSG00000226091	RP11-90D4.2-004
ENSG00000226091	RP11-90D4.2-005
ENSG00000226091	RP11-90D4.2-006
ENSG00000226091	RP11-90D4.2-007
ENSG00000226093	RP11-12I24.3-001
ENSG00000226096	AC087499.9-001
ENSG00000226097	AC099342.1-001
ENSG00000226097	AC099342.1-002
ENSG00000226097	AC099342.1-003
ENSG00000226098	RP11-53M11.2-001
ENSG00000226101	AC007461.2-001
ENSG00000226102	AC087072.4-001
ENSG00000226107	AC004383.3-001
ENSG00000226108	RP11-104G3.5-001
ENSG00000226110	RP11-272G22.2-001
ENSG00000226112	RP5-944N9.2-001
ENSG00000226113	RP11-672F9.1-001
ENSG00000226114	AC111200.8-001
ENSG00000226115	AP001476.3-001
ENSG00000226116	AC009976.3-001
ENSG00000226117	AC079199.2-001
ENSG00000226118	RP11-273F15.1-001
ENSG00000226119	RP1-197J16.2-001
ENSG00000226121	AC009487.6-001
ENSG00000226122	AC018705.5-001
ENSG00000226125	AC098823.3-001
ENSG00000226126	RP11-94F13.1-001
ENSG00000226128	RP11-145D11.1-001
ENSG00000226130	AC013248.2-001
ENSG00000226131	AC073465.3-001
ENSG00000226132	AL163953.1-001
ENSG00000226133	RP4-683M8.2-001
ENSG00000226133	RP4-683M8.2-002
ENSG00000226134	RP11-120E13.1-001
ENSG00000226138	RP1-228P16.7-001
ENSG00000226139	XXbac-BPG254F23.7-001
ENSG00000226139	XXbac-BPG254F23.7-002
ENSG00000226139	XXbac-BPG254F23.7-003
ENSG00000226140	RP11-461K13.1-001
ENSG00000226140	RP11-461K13.1-002
ENSG00000226141	AF277315.13-001
ENSG00000226142	RP1-34P24.2-001
ENSG00000226143	RP1-138B7.5-001
ENSG00000226145	AC022596.6-001
ENSG00000226145	AC022596.6-002
ENSG00000226145	AC022596.6-003
ENSG00000226145	AC022596.6-004
ENSG00000226147	RP11-334A14.3-001
ENSG00000226148	RP11-480I12.1-001
ENSG00000226149	RP1-69D17.4-001
ENSG00000226149	RP1-69D17.4-002
ENSG00000226153	RP3-389A20.5-001
ENSG00000226155	AC124944.3-001
ENSG00000226155	AC124944.3-002
ENSG00000226158	RP11-569D9.3-001
ENSG00000226159	RP11-478K7.2-001
ENSG00000226160	LA16c-17H1.3-001
ENSG00000226161	RP11-421P11.6-001
ENSG00000226163	RP11-167P22.3-001
ENSG00000226164	RP11-488L18.5-001
ENSG00000226166	RP11-474O21.2-001
ENSG00000226167	RP5-1073O3.5-001
ENSG00000226168	RP11-564C4.4-001
ENSG00000226169	RP11-375H17.1-001
ENSG00000226172	RP4-712E4.1-001
ENSG00000226180	RP11-278A23.1-001
ENSG00000226181	RP1-92C8.3-001
ENSG00000226183	AC114477.1-001
ENSG00000226185	AC009237.7-001
ENSG00000226186	AC007040.9-001
ENSG00000226191	RP11-438H8.8-001
ENSG00000226193	RP3-398G3.5-001
ENSG00000226194	RP1-137D17.1-001
ENSG00000226194	RP1-137D17.1-002
ENSG00000226196	RP11-373J16.2-001
ENSG00000226197	RP11-536O18.1-001
ENSG00000226199	RP11-12D5.2-001
ENSG00000226200	RP11-50E11.3-001
ENSG00000226200	RP11-50E11.3-002
ENSG00000226202	RP11-328D5.1-001
ENSG00000226203	RP4-760C5.5-001
ENSG00000226204	AL157359.3-001
ENSG00000226205	AC007790.4-001
ENSG00000226206	RP5-1050E16.2-001
ENSG00000226207	RP1-104O17.3-001
ENSG00000226208	RP11-99H8.1-001
ENSG00000226209	RP11-24J20.5-001
ENSG00000226210	ABC7-42389800N19.1-001
ENSG00000226211	RP11-453O22.1-001
ENSG00000226213	AC009969.2-001
ENSG00000226216	AC098650.1-001
ENSG00000226218	AC079163.1-001
ENSG00000226220	AC004987.8-001
ENSG00000226221	AC022431.1-001
ENSG00000226222	RP11-753E22.3-001
ENSG00000226223	AC025819.3-001
ENSG00000226226	RP11-410C4.3-001
ENSG00000226227	DASS-397D15.5-001
ENSG00000226230	AC007237.2-001
ENSG00000226232	RP11-419C5.2-001
ENSG00000226232	RP11-419C5.2-002
ENSG00000226232	RP11-419C5.2-003
ENSG00000226233	RP1-151B14.9-001
ENSG00000226234	RP11-507F17.1-001
ENSG00000226235	RP11-576D8.2-001
ENSG00000226237	RP11-276H19.1-001
ENSG00000226238	AC132807.1-001
ENSG00000226239	RP1-310O13.7-001
ENSG00000226240	RP11-512C24.2-001
ENSG00000226241	LL0XNC01-221F2.2-001
ENSG00000226242	AC013401.4-001
ENSG00000226246	RP11-441F11.2-001
ENSG00000226247	AC005034.3-001
ENSG00000226249	RP11-307P5.2-001
ENSG00000226250	RP11-442J17.2-001
ENSG00000226251	RP11-15I11.3-001
ENSG00000226251	RP11-15I11.3-002
ENSG00000226251	RP11-15I11.3-003
ENSG00000226252	RP1-18D14.7-001
ENSG00000226254	AC002458.1-001
ENSG00000226255	RP11-288D15.2-001
ENSG00000226258	AC069277.1-001
ENSG00000226258	AC069277.1-002
ENSG00000226258	AC069277.1-003
ENSG00000226258	AC069277.1-004
ENSG00000226258	AC069277.1-005
ENSG00000226258	AC069277.1-006
ENSG00000226258	AC069277.1-007
ENSG00000226258	AC069277.1-008
ENSG00000226258	AC069277.1-009
ENSG00000226261	AC064836.3-001
ENSG00000226263	RP5-1077I2.4-001
ENSG00000226266	AC009961.3-001
ENSG00000226266	AC009961.3-002
ENSG00000226266	AC009961.3-003
ENSG00000226268	RP11-61N20.3-001
ENSG00000226270	AC025735.2-001
ENSG00000226272	AC008533.1-001
ENSG00000226272	AC008533.1-002
ENSG00000226272	AC008533.1-003
ENSG00000226273	AC079305.5-001
ENSG00000226276	AC093382.1-001
ENSG00000226277	AC105393.2-001
ENSG00000226277	AC105393.2-002
ENSG00000226278	RP11-613E4.3-001
ENSG00000226279	AC005682.7-001
ENSG00000226280	RP6-22P16.1-001
ENSG00000226281	RP1-80N2.2-001
ENSG00000226284	RP3-470L14.1-001
ENSG00000226285	AC091813.2-001
ENSG00000226286	RP1-163G9.2-001
ENSG00000226289	RP11-57I17.3-001
ENSG00000226291	AC091729.8-001
ENSG00000226292	RP11-7G12.1-001
ENSG00000226296	RP11-71J2.1-001
ENSG00000226297	AC007677.2-001
ENSG00000226299	RP6-29D12.4-001
ENSG00000226301	RP11-163N6.1-001
ENSG00000226302	RP11-528N21.1-001
ENSG00000226304	RP11-435M3.2-001
ENSG00000226307	RP11-471G13.3-001
ENSG00000226308	RP4-813D12.3-001
ENSG00000226308	RP4-813D12.3-002
ENSG00000226309	RP3-526L9.2-001
ENSG00000226310	RP3-323P24.3-001
ENSG00000226313	RP11-585K14.2-001
ENSG00000226317	RP11-76K10.1-001
ENSG00000226318	RP11-474D14.2-001
ENSG00000226320	AC018359.1-001
ENSG00000226320	AC018359.1-002
ENSG00000226321	AC104809.3-004
ENSG00000226321	AC104809.3-006
ENSG00000226321	AC104809.3-007
ENSG00000226323	AC006150.1-001
ENSG00000226324	RP11-115M14.1-001
ENSG00000226327	RP11-350G13.1-001
ENSG00000226328	CTA-217C2.1-001
ENSG00000226328	CTA-217C2.1-002
ENSG00000226328	CTA-217C2.1-003
ENSG00000226329	AC005682.6-001
ENSG00000226330	RP11-739N20.2-001
ENSG00000226331	AC009302.4-001
ENSG00000226332	RP11-157P1.4-001
ENSG00000226334	RP11-217B7.2-001
ENSG00000226336	RP1-41P2.6-001
ENSG00000226337	RP11-274B18.4-001
ENSG00000226338	AC079150.2-001
ENSG00000226339	RP3-353H6.1-001
ENSG00000226340	AC105402.3-001
ENSG00000226341	AC062016.2-001
ENSG00000226342	RP11-340I6.9-001
ENSG00000226344	RP3-333B15.2-001
ENSG00000226345	AC083822.2-001
ENSG00000226349	RP11-145A3.2-001
ENSG00000226352	RP11-523H24.3-001
ENSG00000226353	AC007742.1-001
ENSG00000226355	RP11-65J3.2-001
ENSG00000226358	RP11-186O14.5-001
ENSG00000226359	AC055811.5-001
ENSG00000226361	RP11-484H12.6-001
ENSG00000226362	AC069130.1-002
ENSG00000226363	AC009336.24-001
ENSG00000226364	AC102948.2-001
ENSG00000226366	AC097463.1-001
ENSG00000226369	AC073893.2-001
ENSG00000226370	RP11-531P20.1-001
ENSG00000226374	RP13-614K11.2-001
ENSG00000226375	RP3-395P12.2-001
ENSG00000226376	RP11-29B9.1-001
ENSG00000226377	AC084809.2-001
ENSG00000226378	DAQB-335A13.8-001
ENSG00000226378	DAQB-335A13.8-002
ENSG00000226378	DAQB-335A13.8-003
ENSG00000226378	DAQB-335A13.8-201
ENSG00000226380	AC058791.1-001
ENSG00000226380	AC058791.1-002
ENSG00000226380	AC058791.1-003
ENSG00000226383	AC093375.1-001
ENSG00000226383	AC093375.1-002
ENSG00000226386	RP11-51B10.2-001
ENSG00000226387	RP11-483B5.3-001
ENSG00000226388	RP11-183K14.2-001
ENSG00000226389	RP11-507K13.4-001
ENSG00000226390	RP11-358D14.2-001
ENSG00000226392	RP4-736H5.1-001
ENSG00000226393	RP11-380P16.7-001
ENSG00000226394	RP11-413E1.2-001
ENSG00000226395	RP11-218D6.3-001
ENSG00000226396	RP5-1056L3.3-001
ENSG00000226398	AC013480.2-001
ENSG00000226400	CTD-2269E23.2-001
ENSG00000226401	RP5-965K10.3-001
ENSG00000226403	RP11-31F19.1-001
ENSG00000226403	RP11-31F19.1-002
ENSG00000226405	RP5-984P4.1-001
ENSG00000226406	AF127936.8-001
ENSG00000226407	RP11-490O24.1-001
ENSG00000226408	XXbac-BPG299F13.14-001
ENSG00000226409	RP11-735G4.1-001
ENSG00000226410	AC104058.1-001
ENSG00000226411	CTD-2526L21.2-001
ENSG00000226412	RP11-476F14.1-001
ENSG00000226414	RP11-375A20.1-001
ENSG00000226415	RP5-1102E8.2-001
ENSG00000226416	AC051649.7-001
ENSG00000226419	RP11-31F15.1-001
ENSG00000226419	RP11-31F15.1-002
ENSG00000226419	RP11-31F15.1-003
ENSG00000226419	RP11-31F15.1-004
ENSG00000226421	AC018641.6-001
ENSG00000226423	AC093642.4-001
ENSG00000226425	RP11-348J12.2-001
ENSG00000226426	RP11-174J11.1-001
ENSG00000226427	RP11-584M7.3-001
ENSG00000226428	RP11-106M7.4-001
ENSG00000226429	RP11-111F5.6-001
ENSG00000226431	RP11-416N2.3-001
ENSG00000226432	CTD-2015B23.2-001
ENSG00000226433	AP000290.7-001
ENSG00000226434	RP11-1L9.1-001
ENSG00000226434	RP11-1L9.1-002
ENSG00000226435	AC073135.1-001
ENSG00000226435	AC073135.1-002
ENSG00000226435	AC073135.1-003
ENSG00000226435	AC073135.1-004
ENSG00000226436	RP1-22N22.1-001
ENSG00000226438	RP11-420K8.1-001
ENSG00000226439	RP11-621K7.1-001
ENSG00000226440	RP11-506B6.6-001
ENSG00000226440	RP11-506B6.6-002
ENSG00000226440	RP11-506B6.6-003
ENSG00000226440	RP11-506B6.6-004
ENSG00000226440	RP11-506B6.6-005
ENSG00000226440	RP11-506B6.6-006
ENSG00000226440	RP11-506B6.6-007
ENSG00000226440	RP11-506B6.6-008
ENSG00000226440	RP11-506B6.6-009
ENSG00000226440	RP11-506B6.6-010
ENSG00000226441	AC091491.2-001
ENSG00000226442	AC006037.2-001
ENSG00000226443	RP5-920G3.1-001
ENSG00000226444	LA16c-18E3.2-001
ENSG00000226445	XXyac-YX65C7_A.2-001
ENSG00000226446	RP5-1042I8.6-001
ENSG00000226447	RP11-393J16.4-001
ENSG00000226448	RP11-93L14.1-001
ENSG00000226449	AC007742.2-001
ENSG00000226453	RP11-379B8.1-001
ENSG00000226454	RP3-462C17.1-001
ENSG00000226455	RP3-512E2.2-001
ENSG00000226455	RP3-512E2.2-002
ENSG00000226457	RP11-430L17.1-001
ENSG00000226465	RP13-401N8.1-001
ENSG00000226466	RP11-102H24.1-001
ENSG00000226468	AC018641.7-001
ENSG00000226469	AC003029.4-001
ENSG00000226470	RP11-132E11.3-001
ENSG00000226471	CTA-292E10.6-001
ENSG00000226471	CTA-292E10.6-002
ENSG00000226471	CTA-292E10.6-003
ENSG00000226471	CTA-292E10.6-004
ENSG00000226471	CTA-292E10.6-005
ENSG00000226472	RP11-551L14.4-001
ENSG00000226472	RP11-551L14.4-002
ENSG00000226472	RP11-551L14.4-003
ENSG00000226472	RP11-551L14.4-004
ENSG00000226472	RP11-551L14.4-005
ENSG00000226473	AC079807.1-001
ENSG00000226474	LA16c-2F2.5-001
ENSG00000226476	RP11-776H12.1-001
ENSG00000226477	LL22NC03-84E4.11-001
ENSG00000226481	AC128677.1-001
ENSG00000226482	RP11-240O9.2-001
ENSG00000226483	RP5-964H19.2-001
ENSG00000226484	RP11-87M18.2-001
ENSG00000226485	RP11-760D2.2-001
ENSG00000226486	RP11-373J16.1-001
ENSG00000226487	RP4-749H3.2-001
ENSG00000226488	AC021021.2-001
ENSG00000226489	AC104308.2-001
ENSG00000226490	AC138647.1-001
ENSG00000226491	AC098824.5-001
ENSG00000226493	RP11-524O24.2-001
ENSG00000226497	RP11-406O16.1-001
ENSG00000226498	RP11-182B22.2-001
ENSG00000226499	RP5-882O7.1-001
ENSG00000226500	RP11-196G18.1-001
ENSG00000226501	AP000297.1-001
ENSG00000226502	RP13-83C14.2-001
ENSG00000226504	AC009489.1-001
ENSG00000226505	AC016700.3-001
ENSG00000226505	AC016700.3-002
ENSG00000226505	AC016700.3-003
ENSG00000226506	AC007463.2-001
ENSG00000226506	AC007463.2-002
ENSG00000226507	RP11-363G2.2-001
ENSG00000226508	AC104655.3-001
ENSG00000226508	AC104655.3-002
ENSG00000226508	AC104655.3-003
ENSG00000226509	AC005588.2-001
ENSG00000226510	AC002115.7-001
ENSG00000226515	AC004386.3-001
ENSG00000226519	RP11-478K15.1-001
ENSG00000226520	RP11-444M10.3-001
ENSG00000226521	AC126365.1-001
ENSG00000226521	AC126365.1-002
ENSG00000226522	AC004744.3-001
ENSG00000226523	AC074375.1-001
ENSG00000226524	RP1-102H19.8-001
ENSG00000226524	RP1-102H19.8-002
ENSG00000226524	RP1-102H19.8-003
ENSG00000226524	RP1-102H19.8-004
ENSG00000226525	RP11-271B5.1-001
ENSG00000226526	RP1-37C10.3-001
ENSG00000226527	AP000289.6-001
ENSG00000226529	AC025731.4-001
ENSG00000226530	RP11-348F1.2-001
ENSG00000226530	RP11-348F1.2-002
ENSG00000226532	RP5-1052M9.1-001
ENSG00000226533	RP11-430C17.1-001
ENSG00000226534	KB-1183D5.16-001
ENSG00000226535	RP11-417L14.1-001
ENSG00000226536	GS1-45N23.3-001
ENSG00000226539	AC012512.1-001
ENSG00000226540	RP1-38C16.1-001
ENSG00000226541	RP11-795J1.2-001
ENSG00000226542	AC114814.4-001
ENSG00000226544	RP11-474H20.1-001
ENSG00000226545	RP4-633I8.3-001
ENSG00000226547	CTD-2230M5.2-001
ENSG00000226548	AC016722.3-001
ENSG00000226550	XXbac-BPG254F23.7-001
ENSG00000226550	XXbac-BPG254F23.7-002
ENSG00000226550	XXbac-BPG254F23.7-003
ENSG00000226552	RP5-1092L12.2-001
ENSG00000226553	AC018735.1-001
ENSG00000226554	RP11-184L18.1-001
ENSG00000226555	AC010979.2-001
ENSG00000226556	RP13-479F17.2-001
ENSG00000226557	RP11-561G1.2-001
ENSG00000226558	RP11-213N20.1-001
ENSG00000226562	RP11-255A11.21-001
ENSG00000226562	RP11-255A11.21-002
ENSG00000226562	RP11-255A11.21-003
ENSG00000226565	RP11-164O23.5-001
ENSG00000226566	RP11-436F21.1-001
ENSG00000226567	AC018495.2-001
ENSG00000226567	AC018495.2-002
ENSG00000226570	RP11-505O17.1-001
ENSG00000226571	RP11-445F6.2-001
ENSG00000226571	RP11-445F6.2-002
ENSG00000226573	CTA-85E5.7-001
ENSG00000226576	RP11-523O18.1-001
ENSG00000226578	RP11-258F22.1-001
ENSG00000226579	RP11-351K23.3-001
ENSG00000226580	AP000963.2-001
ENSG00000226581	RP11-340I6.8-001
ENSG00000226582	RP11-411P18.2-001
ENSG00000226587	RP5-905H7.9-001
ENSG00000226590	RP11-323N23.1-001
ENSG00000226592	AC004911.2-001
ENSG00000226594	RP11-550C4.6-001
ENSG00000226595	KB-288A10.19-001
ENSG00000226597	RP11-1P8.5-001
ENSG00000226598	AC017060.1-001
ENSG00000226599	RP11-136K14.3-001
ENSG00000226601	RP11-239E10.3-001
ENSG00000226604	RP11-45A16.3-001
ENSG00000226605	AC007098.1-001
ENSG00000226608	RP4-681N20.1-001
ENSG00000226609	RP11-276E15.4-001
ENSG00000226611	AC024183.1-001
ENSG00000226617	RP11-11C5.1-001
ENSG00000226619	RP11-301J16.7-001
ENSG00000226621	AC083855.5-001
ENSG00000226622	AC092155.4-001
ENSG00000226622	AC092155.4-003
ENSG00000226624	CTA-351J1.1-001
ENSG00000226625	RP11-290L7.2-001
ENSG00000226626	RP11-315I14.5-001
ENSG00000226627	AP001271.2-001
ENSG00000226629	AC019349.2-001
ENSG00000226633	RP11-264J4.4-001
ENSG00000226636	RP5-1049N15.2-001
ENSG00000226640	RP11-21J7.1-001
ENSG00000226641	RP13-13A3.1-001
ENSG00000226642	AC026166.1-001
ENSG00000226643	RP11-358H9.1-001
ENSG00000226644	RP11-128M1.1-001
ENSG00000226644	RP11-128M1.1-002
ENSG00000226645	AP006216.10-001
ENSG00000226646	RP11-382K22.1-001
ENSG00000226647	RP11-336A10.2-001
ENSG00000226647	RP11-336A10.2-002
ENSG00000226648	RP1-1J6.2-001
ENSG00000226649	AC019118.4-001
ENSG00000226652	RP11-573D15.7-001
ENSG00000226655	AC096732.2-001
ENSG00000226657	SAR1P1-001
ENSG00000226658	AC005037.4-001
ENSG00000226659	RP11-137H2.4-001
ENSG00000226661	RP5-1139I1.2-001
ENSG00000226662	RP11-288L9.3-001
ENSG00000226663	RP11-293G6__B.5-001
ENSG00000226664	RP4-745E8.2-001
ENSG00000226665	RP11-132L12.1-001
ENSG00000226666	AC009302.3-001
ENSG00000226668	RP11-526D8.7-001
ENSG00000226668	RP11-526D8.7-002
ENSG00000226668	RP11-526D8.7-003
ENSG00000226668	RP11-526D8.7-005
ENSG00000226668	RP11-526D8.7-006
ENSG00000226669	RP11-509J21.4-001
ENSG00000226670	RP11-173N7.2-001
ENSG00000226671	AC005008.3-001
ENSG00000226673	RP11-359N11.2-001
ENSG00000226674	AC074093.1-001
ENSG00000226674	AC074093.1-002
ENSG00000226674	AC074093.1-003
ENSG00000226674	AC074093.1-004
ENSG00000226674	AC074093.1-005
ENSG00000226674	AC074093.1-006
ENSG00000226674	AC074093.1-007
ENSG00000226674	AC074093.1-008
ENSG00000226674	AC074093.1-009
ENSG00000226674	AC074093.1-010
ENSG00000226674	AC074093.1-011
ENSG00000226674	AC074093.1-012
ENSG00000226674	AC074093.1-013
ENSG00000226674	AC074093.1-014
ENSG00000226674	AC074093.1-015
ENSG00000226674	AC074093.1-016
ENSG00000226674	AC074093.1-017
ENSG00000226674	AC074093.1-018
ENSG00000226674	AC074093.1-019
ENSG00000226674	AC074093.1-020
ENSG00000226674	AC074093.1-021
ENSG00000226674	AC074093.1-022
ENSG00000226674	AC074093.1-023
ENSG00000226674	AC074093.1-024
ENSG00000226674	AC074093.1-025
ENSG00000226674	AC074093.1-026
ENSG00000226674	AC074093.1-027
ENSG00000226674	AC074093.1-028
ENSG00000226674	AC074093.1-029
ENSG00000226674	AC074093.1-030
ENSG00000226674	AC074093.1-031
ENSG00000226674	AC074093.1-032
ENSG00000226674	AC074093.1-033
ENSG00000226674	AC074093.1-034
ENSG00000226674	AC074093.1-035
ENSG00000226674	AC074093.1-036
ENSG00000226674	AC074093.1-037
ENSG00000226674	AC074093.1-038
ENSG00000226674	AC074093.1-039
ENSG00000226674	AC074093.1-040
ENSG00000226674	AC074093.1-041
ENSG00000226674	AC074093.1-042
ENSG00000226674	AC074093.1-043
ENSG00000226676	RP11-589B3.6-001
ENSG00000226676	RP11-589B3.6-002
ENSG00000226677	RP11-85K15.1-001
ENSG00000226679	RP13-43E11.1-001
ENSG00000226680	RP11-61D3.1-001
ENSG00000226681	AC020595.1-001
